yearstart,yearend,locationabbr,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetypeid,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,topicid,questionid,responseid,locationid,stratificationcategoryid1,stratificationid1,stratificationcategoryid2,stratificationid2,stratificationcategoryid3,stratificationid3
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,39.9,39.9,,,37.8,42,Overall,Overall,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,OVERALL,OVR,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,35.4,35.4,,,31.5,39.5,Overall,Overall,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,OVERALL,OVR,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,37.2,37.2,,,33.7,40.7,Gender,Male,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,GENDER,GENM,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,32.2,32.2,,,26.9,38.1,Gender,Male,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,GENDER,GENM,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,41.7,41.7,,,39.1,44.3,Gender,Female,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,GENDER,GENF,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,37.9,37.9,,,32.4,43.6,Gender,Female,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,GENDER,GENF,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,39.4,39.4,,,37.2,41.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,WHT,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,34.9,34.9,,,30.6,39.3,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,WHT,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,46.9,46.9,,,37.9,56.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,BLK,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,42.2,42.2,,,31.4,53.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,BLK,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,HIS,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,HIS,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,OTH,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,OTH,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,49.2,49.2,,,33.5,65,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,MRC,,,,
2013,2013,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,62.6,62.6,,,45.3,77.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,RACE,MRC,,,,
2012,2012,IN,Indiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,35.4,35.4,,,33.2,37.7,Overall,Overall,,,,,POINT(-86.14996019399968 39.766910452000445),ART,ART3_0,,18,OVERALL,OVR,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,35.4,35.4,,,33.7,37.1,Overall,Overall,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,OVERALL,OVR,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,29.1,29.1,,,26.5,31.8,Overall,Overall,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,OVERALL,OVR,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,32.6,32.6,,,30,35.4,Gender,Male,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,GENDER,GENM,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,24.9,24.9,,,21.8,28.3,Gender,Male,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,GENDER,GENM,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,37.4,37.4,,,35.3,39.6,Gender,Female,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,GENDER,GENF,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,31.2,31.2,,,27.8,34.8,Gender,Female,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,GENDER,GENF,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,34.3,34.3,,,32.6,36.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,WHT,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,28.8,28.8,,,25.7,32,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,WHT,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,43.7,43.7,,,35.7,52,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,BLK,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,27.6,27.6,,,21.2,35.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,BLK,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,37.1,37.1,,,27.5,47.8,Race/Ethnicity,Hispanic,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,HIS,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,31.3,31.3,,,23.3,40.5,Race/Ethnicity,Hispanic,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,HIS,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,43.8,43.8,,,31.6,56.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,OTH,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,33.1,33.1,,,23.6,44.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,OTH,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,38.4,38.4,,,27.8,50.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,MRC,,,,
2014,2014,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,43.3,43.3,,,35.3,51.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,MRC,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,34.2,34.2,,,32.9,35.6,Overall,Overall,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,OVERALL,OVR,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,32.6,32.6,,,30,35.3,Overall,Overall,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,OVERALL,OVR,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,32.6,32.6,,,30.4,34.9,Gender,Male,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,GENDER,GENM,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,31.5,31.5,,,27.7,35.5,Gender,Male,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,GENDER,GENM,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,35.4,35.4,,,33.7,37.1,Gender,Female,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,GENDER,GENF,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,33.7,33.7,,,30.2,37.4,Gender,Female,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,GENDER,GENF,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,33.6,33.6,,,32.2,35,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,WHT,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,31.7,31.7,,,29.1,34.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,WHT,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,40.3,40.3,,,32.9,48,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,BLK,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,33.9,33.9,,,25.2,43.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,BLK,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,38.3,38.3,,,29.3,48.2,Race/Ethnicity,Hispanic,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,HIS,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,40.8,40.8,,,28.8,53.9,Race/Ethnicity,Hispanic,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,HIS,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,40.2,40.2,,,30.1,51.3,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,OTH,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,43,43,,,28.5,58.8,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,OTH,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,31.4,31.4,,,22.5,41.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,MRC,,,,
2013,2013,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,23.1,23.1,,,15.6,32.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,RACE,MRC,,,,
2012,2012,KS,Kansas,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,32.5,32.5,,,30.6,34.4,Overall,Overall,,,,,POINT(-98.20078122699965 38.34774030000045),ART,ART3_0,,20,OVERALL,OVR,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,38.7,38.7,,,36.4,41,Overall,Overall,,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,OVERALL,OVR,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,33.5,33.5,,,30,37.2,Overall,Overall,,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,OVERALL,OVR,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,33.2,33.2,,,29.4,37.2,Gender,Male,,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,GENDER,GENM,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,29.9,29.9,,,24.7,35.6,Gender,Male,,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,GENDER,GENM,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,43.1,43.1,,,40.4,45.9,Gender,Female,,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,GENDER,GENF,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,36.2,36.2,,,31.7,41,Gender,Female,,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,GENDER,GENF,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,38,38,,,35.7,40.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,WHT,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,32.7,32.7,,,29.1,36.5,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,WHT,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,41.8,41.8,,,31.1,53.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,BLK,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,36.3,36.3,,,25.7,48.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,BLK,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,HIS,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,HIS,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,47.5,47.5,,,27.7,68.1,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,OTH,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,51.1,51.1,,,36,65.9,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,OTH,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,MRC,,,,
2014,2014,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,42.7,42.7,,,32.8,53.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-84.77497104799966 37.645970271000465),ART,ART3_0,,21,RACE,MRC,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,38.6,38.6,,,36.2,41,Overall,Overall,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,OVERALL,OVR,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,35.3,35.3,,,31.4,39.3,Overall,Overall,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,OVERALL,OVR,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,36.3,36.3,,,32.6,40.3,Gender,Male,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,GENDER,GENM,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,35.4,35.4,,,28,43.6,Gender,Male,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,GENDER,GENM,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,40.3,40.3,,,37.4,43.3,Gender,Female,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,GENDER,GENF,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,35.4,35.4,,,30.7,40.4,Gender,Female,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,GENDER,GENF,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,38.5,38.5,,,36.2,41,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,WHT,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,34.8,34.8,,,30.8,39.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,WHT,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,36.2,36.2,,,27.3,46.2,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,BLK,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,39,39,,,26.2,53.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,BLK,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,HIS,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,HIS,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,OTH,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,OTH,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,26.9,26.9,,,14.3,44.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,MRC,,,,
2013,2013,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,28.6,28.6,,,18.8,41,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,RACE,MRC,,,,
2012,2012,KY,Kentucky,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,41.9,41.9,,,39.7,44.1,Overall,Overall,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,21,OVERALL,OVR,,,,
2014,2014,LA,Louisiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,39.4,39.4,,,37,41.8,Overall,Overall,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,22,OVERALL,OVR,,,,
2014,2014,LA,Louisiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,AgeAdjPrev,Age-adjusted Prevalence,35.2,35.2,,,31.6,38.9,Overall,Overall,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,22,OVERALL,OVR,,,,
2014,2014,LA,Louisiana,BRFSS,Arthritis,Physical inactivity among adults aged >= 18 years with arthritis,,%,CrdPrev,Crude Prevalence,34.9,34.9,,,30.9,39.1,Gender,Male,,,,,POINT(-92.44568007099969 31.31266064400046),ART,ART3_0,,22,GENDER,GENM,,,,
