YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2016,2016,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.7,35.7,,,33.2,38.2,Gender,Male,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.9,34.9,,,29.9,40.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
2018,2018,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.0,32,*,50 States + DC: US Median,30.4,33.3,Gender,Male,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2017,2017,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,42.6,42.6,*,50 States + DC: US Median,41.1,44.9,Gender,Female,,,,,,59,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2014,2014,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.1,40.1,,,38.3,42,Gender,Female,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2011,2011,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,38.1,38.1,*,50 States + DC: US Median,36.3,38.9,Overall,Overall,,,,,,59,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2020,2020,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,45.4,45.4,*,50 States + DC: US Median,44.1,47.7,Overall,Overall,,,,,,59,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2015,2015,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.0,36,,,33.1,39,Race/Ethnicity,Hispanic,,,,,,48,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2021,2021,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.9,41.9,**,US estimate/number is based on fewer than 50 states and the District of Columbia,39.3,44.2,Gender,Male,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2012,2012,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.0,37,*,50 States + DC: US Median,35.2,38.7,Overall,Overall,,,,,,59,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,31.4,31.4,,,29.6,33.3,Gender,Male,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2014,2014,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.9,37.9,,,36.5,39.2,Overall,Overall,,,,,,48,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,25.9,25.9,,,24.3,27.6,Overall,Overall,,,,,,48,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,34.1,34.1,,,32.8,35.4,Overall,Overall,,,,,,48,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2013,2013,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,28.6,28.6,,,26.1,31.2,Race/Ethnicity,Hispanic,,,,,,48,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2016,2016,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.4,37.4,,,35.7,39.1,Overall,Overall,,,,,,48,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2021,2021,UT,Utah,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.9,40.9,,,30,52.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,49,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2013,2013,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.1,37.1,,,29.8,45.1,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2016,2016,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.3,35.3,*,50 States + DC: US Median,33.6,36.3,Gender,Male,,,,,,59,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2011,2011,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,30.6,30.6,,,28.2,33.2,Race/Ethnicity,Hispanic,,,,,,48,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2014,2014,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.5,35.5,,,33.6,37.4,Gender,Male,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2011,2011,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.0,40,*,50 States + DC: US Median,38.7,42.4,Gender,Female,,,,,,59,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2018,2018,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.6,35.6,*,50 States + DC: US Median,33.5,37.6,Gender,Female,,,,,,59,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2018,2018,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,24.8,24.8,,,22.6,27.3,Gender,Male,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2013,2013,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.7,43.7,*,50 States + DC: US Median,41.8,46.3,Gender,Female,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2015,2015,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,49.5,49.5,,,40.3,58.6,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2017,2017,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.7,29.7,,,21.9,38.9,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2015,2015,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,45.7,45.7,*,50 States + DC: US Median,43.2,47.3,Gender,Female,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2017,2017,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.5,34.5,,,31.2,37.9,Race/Ethnicity,Hispanic,,,,,,48,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2021,2021,UT,Utah,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.5,46.5,,,45.2,47.7,Overall,Overall,,,,,,49,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,34.3,34.3,,,28.9,40,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2021,2021,UT,Utah,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,46.4,46.4,,,39.5,53.4,Race/Ethnicity,"Other, non-Hispanic",,,,,,49,IMM,IMM1_0,AGEADJPREV,RACE,OTH,,,,
2017,2017,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,31.4,31.4,,,25.7,37.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2020,2020,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,44.3,44.3,,,38.6,50.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2017,2017,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.1,37.1,*,50 States + DC: US Median,35.3,39.1,Gender,Male,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2019,2019,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.3,35.3,,,31.9,38.8,Race/Ethnicity,Hispanic,,,,,,48,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
2016,2016,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.3,36.3,,,33.9,38.8,Gender,Male,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2014,2014,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.6,40.6,,,38.8,42.5,Gender,Female,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2019,2019,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,41.7,41.7,,,39.3,44.2,Gender,Female,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2020,2020,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.6,42.6,*,50 States + DC: US Median,41.6,44.6,Gender,Male,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.5,35.5,,,21,53.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2021,2021,UT,Utah,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,48.3,48.3,,,38,58.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,49,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2011,2011,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.6,31.6,,,22.6,42.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2019,2019,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,41.4,41.4,**,US estimate/number is based on fewer than 50 states and the District of Columbia,40.4,44.5,Overall,Overall,,,,,,59,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2012,2012,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.0,37,,,35.1,38.9,Gender,Female,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2020,2020,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,41.6,41.6,,,31.7,52.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2016,2016,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.4,39.4,*,50 States + DC: US Median,37.4,41.6,Overall,Overall,,,,,,59,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.0,39,,,36.7,41.5,Gender,Female,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2018,2018,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.8,29.8,,,27.6,32,Race/Ethnicity,"White, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2021,2021,UT,Utah,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,44.7,44.7,,,37.7,52,Race/Ethnicity,"Other, non-Hispanic",,,,,,49,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2011,2011,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.0,35,*,50 States + DC: US Median,33,35.9,Gender,Male,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2017,2017,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,39.3,39.3,,,36.6,42,Gender,Female,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2014,2014,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.3,35.3,*,50 States + DC: US Median,34.4,37.3,Gender,Male,,,,,,59,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2012,2012,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.6,40.6,,,38.8,42.4,Race/Ethnicity,"White, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2019,2019,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.3,37.3,,,34.8,39.9,Gender,Male,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2019,2019,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.0,40,,,28.9,52.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2014,2014,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,36.2,36.2,,,31.5,41.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2016,2016,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.4,37.4,,,26.8,49.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2014,2014,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.8,43.8,,,42,45.6,Race/Ethnicity,"White, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2016,2016,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.4,42.4,*,50 States + DC: US Median,40.6,44.6,Gender,Female,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2012,2012,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,30.1,30.1,,,26.1,34.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2011,2011,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,34.2,34.2,,,31.8,36.7,Race/Ethnicity,Hispanic,,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,HIS,,,,
2018,2018,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,27.8,27.8,,,25.5,30.3,Gender,Female,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2015,2015,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,44.9,44.9,,,42.7,47.2,Gender,Female,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2011,2011,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.3,38.3,*,50 States + DC: US Median,37.2,40,Overall,Overall,,,,,,59,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2018,2018,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,33.6,33.6,,,24.5,44.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2020,2020,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.2,40.2,,,37.6,43,Gender,Male,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.9,37.9,,,35.9,39.9,Gender,Female,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2017,2017,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.8,32.8,,,30.2,35.5,Gender,Male,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2012,2012,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.2,32.2,,,25,40.3,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2018,2018,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.4,34.4,,,26,43.9,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2013,2013,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,38.8,38.8,*,50 States + DC: US Median,37.3,41.1,Overall,Overall,,,,,,59,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2020,2020,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.2,41.2,,,28.6,55,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
2021,2021,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.2,40.2,**,US estimate/number is based on fewer than 50 states and the District of Columbia,37.8,42.4,Gender,Male,,,,,,59,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2014,2014,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.2,36.2,*,50 States + DC: US Median,35,38,Gender,Male,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2020,2020,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,44.7,44.7,,,38.7,50.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
2014,2014,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.5,43.5,,,35.5,51.7,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2017,2017,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.3,37.3,,,29.3,46.1,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,OTH,,,,
2011,2011,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,35.5,35.5,,,26.2,46,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,MRC,,,,
2015,2015,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.7,40.7,,,38.5,43,Gender,Male,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2021,2021,UT,Utah,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,46.9,46.9,,,45.7,48.1,Overall,Overall,,,,,,49,IMM,IMM1_0,AGEADJPREV,OVERALL,OVR,,,,
2018,2018,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.8,37.8,*,50 States + DC: US Median,35.3,39.5,Gender,Female,,,,,,59,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
2018,2018,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,24.8,24.8,,,22.4,27.3,Gender,Male,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2013,2013,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,33.6,33.6,,,31.6,35.7,Gender,Male,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2016,2016,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,48.6,48.6,,,39.8,57.6,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
2019,2019,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.0,37,,,34.6,39.4,Gender,Male,,,,,,48,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2014,2014,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.0,35,,,33.1,37,Gender,Male,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2015,2015,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,37.2,37.2,*,50 States + DC: US Median,35.6,38.7,Gender,Male,,,,,,59,IMM,IMM1_0,AGEADJPREV,GENDER,GENM,,,,
2019,2019,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.7,43.7,**,US estimate/number is based on fewer than 50 states and the District of Columbia,42.1,46.2,Overall,Overall,,,,,,59,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2011,2011,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,35.9,35.9,,,34.5,37.3,Overall,Overall,,,,,,48,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,45.9,45.9,**,US estimate/number is based on fewer than 50 states and the District of Columbia,44,48.8,Gender,Female,,,,,,59,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2013,2013,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,40.7,40.7,,,33.4,48.5,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,OTH,,,,
2016,2016,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,33.5,33.5,,,28.2,39.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2015,2015,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,51.3,51.3,,,42.8,59.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,OTH,,,,
2012,2012,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,30.3,30.3,,,28.5,32.3,Gender,Male,,,,,,48,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
2018,2018,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,24.9,24.9,,,19.9,30.7,Race/Ethnicity,"Black, non-Hispanic",,,,,,48,IMM,IMM1_0,AGEADJPREV,RACE,BLK,,,,
2021,2021,UT,Utah,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Age-adjusted Prevalence,49.8,49.8,,,48,51.5,Gender,Female,,,,,,49,IMM,IMM1_0,AGEADJPREV,GENDER,GENF,,,,
2016,2016,TX,Texas,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.9,41.9,,,39.7,44.2,Race/Ethnicity,"White, non-Hispanic",,,,,,48,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
2012,2012,US,United States,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.5,37.5,*,50 States + DC: US Median,36.2,39.9,Overall,Overall,,,,,,59,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
