YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2017,2017,LA,Louisiana,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,67.7,67.7,,,62.5,72.4,Race/Ethnicity,"White, non-Hispanic",,,,,,22,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2021,2021,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,71.1,71.1,,,57.9,81.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2016,2016,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2012,2012,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,81.5,81.5,,,76.3,85.8,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2014,2014,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,80.6,80.6,,,72.2,87,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2020,2020,LA,Louisiana,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,86.6,86.6,,,80.1,91.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,22,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2020,2020,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,80.0,80,,,66.2,89.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2021,2021,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,69.9,69.9,,,65.6,73.8,Race/Ethnicity,"White, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2021,2021,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,73.8,73.8,,,69.8,77.5,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2014,2014,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.7,76.7,,,73.5,79.6,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2018,2018,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,82.4,82.4,,,70.1,90.4,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2013,2013,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,71.2,71.2,,,65.9,76,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2021,2021,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2018,2018,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,75.6,75.6,,,72.2,78.7,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2015,2015,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.1,77.1,,,74.3,79.6,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,67.2,67.2,,,51.2,80.1,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2012,2012,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,79.0,79,,,71.7,84.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2016,2016,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,78.9,78.9,,,71,85.1,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2011,2011,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,74.1,74.1,,,64.5,81.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2019,2019,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2016,2016,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.4,77.4,,,73.7,80.8,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2012,2012,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,83.5,83.5,,,75.6,89.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2014,2014,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,78,78,,,67.4,85.9,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2020,2020,LA,Louisiana,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,69.8,69.8,,,64.6,74.5,Race/Ethnicity,"White, non-Hispanic",,,,,,22,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2021,2021,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,74.1,74.1,,,71,76.9,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2020,2020,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2013,2013,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,73.3,73.3,,,58.9,84,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2011,2011,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,86.3,86.3,,,71.9,93.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2017,2017,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,70.2,70.2,,,64.9,74.9,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2020,2020,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.0,77,,,73.3,80.3,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2012,2012,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.1,77.1,,,75,79,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,70.7,70.7,,,66.4,74.6,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,75.4,75.4,,,64.3,84,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2016,2016,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,80.1,80.1,,,67.9,88.5,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2021,2021,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,71.2,71.2,,,68.5,73.8,Overall,Overall,,,,,,24,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2018,2018,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.6,77.6,,,65,86.6,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2015,2015,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,78.7,78.7,,,71.3,84.6,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2014,2014,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.3,76.3,,,73.6,78.8,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2020,2020,LA,Louisiana,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,22,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2017,2017,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.2,77.2,,,55.9,90,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2013,2013,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,67.7,67.7,,,60.8,74,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2021,2021,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,68.1,68.1,,,57.6,77,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2017,2017,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,70.5,70.5,,,60.5,78.9,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2020,2020,LA,Louisiana,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,,22,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2020,2020,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.0,77,,,73.8,80,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2021,2021,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,64.1,64.1,,,57.1,70.6,Race/Ethnicity,Hispanic,,,,,,24,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2011,2011,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.7,77.7,,,75,80.1,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2013,2013,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,67.9,67.9,,,65.4,70.3,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2018,2018,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2020,2020,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.9,76.9,,,64.3,86,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2011,2011,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,84.8,84.8,,,78.9,89.2,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2015,2015,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2012,2012,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,75.1,75.1,,,72.5,77.5,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2015,2015,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.1,76.1,,,72.6,79.3,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2011,2011,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,85.7,85.7,,,77.8,91.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2021,2021,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.8,76.8,,,69.3,83,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2019,2019,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,78.5,78.5,,,75.5,81.2,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,70.2,70.2,,,57.8,80.2,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2013,2013,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,74.2,74.2,,,71.5,76.8,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2021,2021,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.8,77.8,,,67.6,85.5,Race/Ethnicity,"Other, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2014,2014,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,70.8,70.8,,,60.7,79.2,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2019,2019,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,81.3,81.3,,,70.1,89,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2018,2018,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.7,77.7,,,69.1,84.5,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2012,2012,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.8,76.8,,,55.7,89.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2017,2017,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2020,2020,LA,Louisiana,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,,22,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2014,2014,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2019,2019,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,79.9,79.9,,,76.1,83.1,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2021,2021,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.3,77.3,,,67,85.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2020,2020,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.2,76.2,,,66.4,83.9,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2021,2021,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,73.3,73.3,,,68.2,77.9,Race/Ethnicity,"Black, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2015,2015,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,81.1,81.1,,,71.1,88.2,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2015,2015,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.2,76.2,,,66.4,83.8,Race/Ethnicity,"Other, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2013,2013,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,72.1,72.1,,,63.1,79.6,Race/Ethnicity,"Black, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2018,2018,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,74.2,74.2,,,70.1,78,Race/Ethnicity,"White, non-Hispanic",,,,,,25,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2020,2020,LA,Louisiana,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.9,76.9,,,73.2,80.2,Overall,Overall,,,,,,22,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2011,2011,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,78.9,78.9,,,76.8,81,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2016,2016,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,76.8,76.8,,,73.7,79.7,Overall,Overall,,,,,,25,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2019,2019,MA,Massachusetts,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,74.2,74.2,,,66.2,80.9,Race/Ethnicity,Hispanic,,,,,,25,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2019,2019,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,70.5,70.5,,,62.4,77.6,Race/Ethnicity,Hispanic,,,,,,24,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2012,2012,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,72.5,72.5,,,59.3,82.7,Race/Ethnicity,"Other, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2017,2017,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2020,2020,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,67.4,67.4,,,63.3,71.3,Race/Ethnicity,"White, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2019,2019,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,73.0,73,,,69.1,76.5,Race/Ethnicity,"White, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2018,2018,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,73.4,73.4,,,62.8,81.9,Race/Ethnicity,"Other, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
2013,2013,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,78.5,78.5,,,63.1,88.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2021,2021,ME,Maine,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,,23,RPH,RPH1_0,CRDPREV,RACE,BLK,,,,
2016,2016,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,72.4,72.4,,,69.7,74.8,Overall,Overall,,,,,,24,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2017,2017,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,61.7,61.7,,,57,66.2,Race/Ethnicity,"White, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2013,2013,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,64.1,64.1,,,61.1,67,Race/Ethnicity,"White, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2021,2021,ME,Maine,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,,23,RPH,RPH1_0,CRDPREV,RACE,HIS,,,,
2011,2011,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,MRC,,,,
2018,2018,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.2,77.2,,,74.6,79.6,Overall,Overall,,,,,,24,RPH,RPH1_0,CRDPREV,OVERALL,OVR,,,,
2021,2021,ME,Maine,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,77.4,77.4,,,74.2,80.3,Race/Ethnicity,"White, non-Hispanic",,,,,,23,RPH,RPH1_0,CRDPREV,RACE,WHT,,,,
2014,2014,MD,Maryland,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,%,Crude Prevalence,79.3,79.3,,,66.5,88.1,Race/Ethnicity,"Other, non-Hispanic",,,,,,24,RPH,RPH1_0,CRDPREV,RACE,OTH,,,,
